SDRs per currency unit for the period  January 02, 2003 - December 15, 2017;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Date;ALGERIAN DINAR   (DZD)                     ;Brunei dollar   (BND)                     ;Canadian dollar   (CAD)                     ;Colombian peso   (COP)                     ;euro   (EUR)                     ;Iranian rial   (IRR)                     ;Kazakhstani tenge   (KZT)                     ;Kuwaiti dinar   (KWD)                     ;Libyan dinar   (LYD)                     ;Qatar riyal   (QAR)                     ;rial Omani   (OMR)                     ;Russian ruble   (RUB)                     ;Saudi Arabian riyal   (SAR)                     ;U.A.E. dirham   (AED)                     ;U.K. pound sterling   (GBP)                     ;U.S. dollar   (USD)                     ;Venezuelan bolivar   (VEB)                     
27-Apr-2012;0,00869697;0,519233;0,658108;0,000365746;0,853809;;0,00436381;2,32495;0,517491;0,17731;1,67856;0,0219352;0,172109;0,175741;1,04685;0,645407;
30-Apr-2012;0,00868852;0,521285;0,652503;0,00036619;0,852216;5,26047E-05;0,0043609;2,32618;0,517491;0,17718;1,67733;;0,171982;0,175612;1,04873;0,644934;
1-May-2012;;;0,654856;0,000365257;;5,25541E-05;;2,32394;0,517491;0,177009;;;0,171817;0,175443;1,04437;0,644313;
2-May-2012;0,00868895;0,523282;0,65401;0,000366713;0,849419;;0,00437407;2,33236;0,517491;0,177715;1,6824;0,0220246;0,172502;0,176142;1,04646;0,646881;
3-May-2012;0,00868714;0,521088;0,655585;0,000367549;0,848968;;0,00436938;2,3296;0,517491;0,177728;1,68253;0,0219574;0,172515;0,176155;1,04686;0,646931;
4-May-2012;0,00868658;0,520779;0,649718;0,000368604;0,849455;;0,00437451;;0,517491;0,177709;1,68234;0,021858;0,172496;0,176136;1,04681;0,646859;
7-May-2012;0,00868429;;0,65221;0,000368744;0,844501;5,28524E-05;0,00437966;2,32874;0,517491;0,178014;1,68523;;0,172792;0,176439;;0,647971;
8-May-2012;0,00868163;;0,64877;0,000368693;0,844769;5,29017E-05;0,00438671;2,33258;0,517491;0,17818;1,6868;0,0217588;0,172953;0,176603;1,04699;0,648575;
9-May-2012;0,00867898;;0,648467;0,000368874;0,841025;5,29723E-05;0,00438989;2,3336;0,517491;0,178418;1,68905;;0,173184;0,176839;1,04735;0,64944;
10-May-2012;0,00871761;0,51976;0,649013;0,000366065;0,842615;5,30274E-05;0,00439446;2,33561;0,517491;0,178603;1,69081;0,0215348;0,173364;0,177023;1,04792;0,650116;
11-May-2012;0,00872087;0,519944;0,652695;0,000368615;0,842144;;0,00439985;;0,517491;0,178738;1,69208;0,0215214;0,173495;0,177156;1,04715;0,650606;
14-May-2012;0,00871699;0,520299;0,650594;0,000369374;0,838449;5,31672E-05;0,00440813;2,33924;0,517491;0,179074;1,69527;0,0215373;0,173821;0,177489;1,04697;0,65183;
15-May-2012;0,00872734;0,518947;0,650379;0,000368303;0,837704;5,32027E-05;0,0044072;2,33954;0,517491;0,179194;1,6964;0,0215057;0,173937;0,177608;1,04669;0,652265;
16-May-2012;0,00877979;0,517719;0,649225;0,000368791;0,835418;5,34949E-05;0,0044314;2,34692;0,517491;0,180178;1,70571;0,0211729;0,174893;0,178583;1,04365;0,655847;
17-May-2012;0,00877967;0,51935;0,645712;0,000365911;0,832322;;0,00443627;2,34939;0,517491;0,180303;1,7069;0,0212109;0,175014;0,178707;1,04057;0,656302;
18-May-2012;0,00877169;0,514433;0,642461;0,000363425;0,834438;;0,00443122;;0,517491;0,180207;1,70599;0,0208955;0,174921;0,178612;1,03568;0,655953;
21-May-2012;0,0087589;0,515032;;0,00036063;0,834294;5,33726E-05;0,00442965;2,34491;0,517491;0,179766;1,70182;0,0210008;0,174493;0,178175;1,03472;0,654348;
22-May-2012;0,00877396;0,517221;0,642885;0,000361079;0,836513;5,34392E-05;0,00442708;2,34784;0,517491;0,17999;1,70394;0,0210905;0,17471;0,178397;1,03313;0,655164;
23-May-2012;0,00878136;0,514223;0,639188;0,000359925;0,8314;5,35698E-05;0,00444091;2,34937;0,517491;0,18043;1,7081;0,0209292;0,175138;0,178833;1,03283;0,656766;
24-May-2012;0,0086784;0,516529;0,640949;0,000356918;0,826973;5,37174E-05;0,00445646;2,35247;0,517491;0,180927;1,71281;0,0208247;0,17562;0,179326;1,03232;0,658575;
25-May-2012;0,00864979;0,514071;0,640476;0,000358697;0,826443;;0,00446082;2,35303;0,517491;0,18097;1,71321;0,0207427;0,175661;0,179368;1,03289;0,65873;
29-May-2012;0,0086453;0,515933;0,643142;0,000358243;0,825784;5,37858E-05;0,0044549;2,35421;0,517491;0,181158;1,71499;0,0205515;0,175844;0,179555;1,03416;0,659414;
30-May-2012;0,00861647;0,516925;0,643166;0,000363731;0,82285;5,39609E-05;0,00447122;2,35935;0,517491;0,181748;1,72057;0,0203865;0,176416;0,180139;1,03065;0,661561;
31-May-2012;0,00861191;0,514003;0,63981;0,000362254;0,821251;5,42537E-05;0,00447663;2,35888;0,517491;0,181906;1,72208;0,0201152;0,17657;0,180297;1,02658;0,662139;
1-Jun-2012;0,00856765;0,515587;0,639616;0,000362047;0,818083;;0,00448413;2,36523;0,517491;0,182396;1,72671;0,0196785;0,177046;0,180782;1,01719;0,663921;
4-Jun-2012;0,00856573;0,512264;0,63411;0,000360066;0,821608;;0,00446302;2,3543;0,517491;0,181488;1,71812;0,0194073;0,176164;0,179882;;0,660616;
5-Jun-2012;0,00857648;0,514641;0,635715;0,000364649;0,822842;5,39995E-05;0,00445035;2,36314;0,517491;0,181877;1,7218;0,0199407;0,176542;0,180268;;0,662034;
6-Jun-2012;0,00856924;0,516044;0,641734;;0,825001;5,38984E-05;0,00443992;2,35787;0,517491;0,181537;1,71858;0,020153;0,176212;0,17993;1,02331;0,660794;
